id,cd_setor,cod_ibge,cd_uf,total_population,avg_income,pct_u20,pct_o60,pct_wy,pct_bbi,pct_lit,pct_pip,pct_sew,pct_gar,pct_slight,pct_paved,pct_tree,pct_drain,pct_swalk,pct_whcair,pct_bus,igni,ehtd,eprd,edrm,city_type,CRI
1071,290570105000412,290570.0,29.0,362.0,1313.35,34.806629834254146,6.629834254143646,,82.59668508287292,,99.26470588235294,97.79411764705884,100.0,100.0,100.0,73.52941176470588,100.0,100.0,0.0,0.0,0.0,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.2653487563844917
1072,290570105000409,290570.0,29.0,491.0,1530.84,32.9938900203666,6.109979633401222,16.90427698574338,83.09572301425662,,100.0,97.01492537313432,100.0,100.0,100.0,100.0,100.0,100.0,61.76470588235294,0.0,0.0,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.3052967182696746
1073,290570105000414,290570.0,29.0,378.0,1348.71,34.39153439153439,3.968253968253968,,84.92063492063492,,99.32432432432432,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.3220079051828307
1074,290570105000426,290570.0,29.0,490.0,1329.75,34.08163265306123,3.061224489795918,14.285714285714286,85.71428571428571,,100.0,100.0,100.0,100.0,100.0,94.97206703910616,0.0,100.0,0.0,0.0,0.0666666666666666,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.2280627290710255
1076,290570105000426,290570.0,29.0,490.0,1329.75,34.08163265306123,3.061224489795918,14.285714285714286,85.71428571428571,,100.0,100.0,100.0,100.0,100.0,94.97206703910616,0.0,100.0,0.0,0.0,0.0666666666666666,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.2280627290710255
1075,290570105000424,290570.0,29.0,362.0,1386.42,32.32044198895028,5.524861878453039,15.193370165745856,84.80662983425414,,,,,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0666666666666666,0.8666666666666667,3.2,0.5333333333333333,Centro Local,0.2609116109202332
1077,290600605000120,290600.0,29.0,611.0,1056.53,33.387888707037646,7.037643207855973,25.85924713584288,74.14075286415711,69.88543371522096,100.0,99.5575221238938,100.0,100.0,100.0,100.0,0.0,100.0,63.71681415929204,0.0,0.0,0.0,3.866666666666666,0.0666666666666666,Centro de Zona,0.2651539117089433
1078,290600605000120,290600.0,29.0,611.0,1056.53,33.387888707037646,7.037643207855973,25.85924713584288,74.14075286415711,69.88543371522096,100.0,99.5575221238938,100.0,100.0,100.0,100.0,0.0,100.0,63.71681415929204,0.0,0.0,0.0,3.866666666666666,0.0666666666666666,Centro de Zona,0.2651539117089433
1079,290600605000123,290600.0,29.0,495.0,1244.25,40.80808080808081,4.848484848484849,,76.36363636363636,,100.0,90.56603773584904,100.0,100.0,100.0,100.0,74.84276729559748,100.0,52.20125786163522,0.0,0.0,0.0,3.866666666666666,0.0666666666666666,Centro de Zona,0.2818454778367846
1080,290650105000095,290650.0,29.0,516.0,1658.25,28.100775193798448,7.751937984496124,6.395348837209302,93.6046511627907,72.67441860465117,100.0,100.0,,100.0,78.57142857142857,100.0,0.0,100.0,0.0,0.0,0.0,0.6,3.1333333333333333,0.0,Centro Local,0.2164616606428444
1082,290650105000095,290650.0,29.0,516.0,1658.25,28.100775193798448,7.751937984496124,6.395348837209302,93.6046511627907,72.67441860465117,100.0,100.0,,100.0,78.57142857142857,100.0,0.0,100.0,0.0,0.0,0.0,0.6,3.1333333333333333,0.0,Centro Local,0.2164616606428444
1081,290650105000044,290650.0,29.0,1729.0,1602.32,33.314054366685944,6.535569693464431,,90.16772700983228,70.04048582995951,96.59643435980551,90.11345218800648,99.18962722852513,100.0,95.9481361426256,29.82171799027553,77.63371150729336,93.51701782820098,42.98093587521664,0.0,0.0,1.2,3.1333333333333333,0.0666666666666666,Centro Local,0.2524892234913676
1084,290720205000050,290720.0,29.0,853.0,1063.42,45.25205158264947,3.048065650644783,30.48065650644784,69.51934349355217,,100.0,47.983870967741936,100.0,99.19354838709675,99.19354838709675,86.69354838709677,0.0,100.0,0.0,0.0,0.0,9.6,2.8666666666666667,0.1333333333333333,Centro Local,0.2199629243332492
1086,290750905000084,290750.0,29.0,498.0,922.5,32.53012048192771,8.23293172690763,,88.75502008032129,,99.51690821256038,97.58454106280192,99.51690821256038,100.0,100.0,100.0,83.09178743961353,100.0,68.1159420289855,0.0,0.0,0.1333333333333333,3.2666666666666666,0.1333333333333333,Centro Local,0.2979392878317672
1087,290750905000088,290750.0,29.0,555.0,1089.73,34.414414414414416,5.225225225225225,9.72972972972973,90.27027027027027,,99.09909909909908,47.74774774774775,99.54954954954955,100.0,100.0,100.0,100.0,100.0,77.92792792792793,0.0,0.0,0.1333333333333333,3.2666666666666666,0.0,Centro Local,0.2907945413495414
1088,290840805000088,290840.0,29.0,1173.0,879.61,43.73401534526855,2.557544757033248,16.70929241261722,83.29070758738278,,98.52941176470588,98.52941176470588,100.0,100.0,100.0,73.77450980392157,0.0,100.0,61.76470588235294,0.0,0.0,0.0666666666666666,3.6666666666666665,0.2666666666666666,Centro Sub-Regional,0.2436510769352144
1089,290840805000076,290840.0,29.0,712.0,1152.77,38.48314606741573,5.898876404494382,18.96067415730337,81.03932584269663,,98.68995633187772,98.68995633187772,100.0,100.0,100.0,52.40174672489083,13.100436681222709,100.0,90.39301310043668,12.663755458515285,0.0,0.0666666666666666,3.533333333333333,0.2666666666666666,Centro Sub-Regional,0.2751774026590115
14493,290840805000076,290840.0,29.0,712.0,1152.77,38.48314606741573,5.898876404494382,18.96067415730337,81.03932584269663,,98.68995633187772,98.68995633187772,100.0,100.0,100.0,52.40174672489083,13.100436681222709,100.0,90.39301310043668,12.663755458515285,0.0,0.0666666666666666,3.533333333333333,0.2666666666666666,Centro Sub-Regional,0.2751774026590115
1090,290850705000047,290850.0,29.0,543.0,951.9,38.48987108655617,6.445672191528545,7.918968692449355,92.08103130755065,61.69429097605893,96.75675675675676,99.45945945945944,100.0,100.0,100.0,0.0,29.72972972972973,100.0,0.0,0.0,0.0,0.0666666666666666,3.533333333333333,0.0666666666666666,Centro Local,0.1854962505940098
1092,290980205000120,290980.0,29.0,560.0,1697.52,31.428571428571427,9.464285714285714,13.75,86.25,73.03571428571429,100.0,7.526881720430108,,94.08602150537637,6.451612903225806,20.430107526881727,0.0,6.451612903225806,0.0,0.0,0.0,0.0666666666666666,3.466666666666667,0.1333333333333333,Centro Sub-Regional,0.0983524809234326
14488,290980205000120,290980.0,29.0,560.0,1697.52,31.428571428571427,9.464285714285714,13.75,86.25,73.03571428571429,100.0,7.526881720430108,,94.08602150537637,6.451612903225806,20.430107526881727,0.0,6.451612903225806,0.0,0.0,0.0,0.0666666666666666,3.466666666666667,0.1333333333333333,Centro Sub-Regional,0.0983524809234326
1093,291070105000093,291070.0,29.0,608.0,991.01,43.25657894736842,3.782894736842105,21.54605263157895,78.45394736842105,,99.46808510638296,97.34042553191487,,100.0,100.0,27.127659574468083,82.44680851063829,100.0,81.38297872340425,0.0,0.0666666666666666,0.0666666666666666,3.733333333333333,0.2,Centro Sub-Regional,0.2801034365364773
1094,291070105000093,291070.0,29.0,608.0,991.01,43.25657894736842,3.782894736842105,21.54605263157895,78.45394736842105,,99.46808510638296,97.34042553191487,,100.0,100.0,27.127659574468083,82.44680851063829,100.0,81.38297872340425,0.0,0.0666666666666666,0.0666666666666666,3.733333333333333,0.2,Centro Sub-Regional,0.2801034365364773
1095,291070105000106,291070.0,29.0,390.0,2484.69,18.71794871794872,25.64102564102564,37.43589743589744,,84.35897435897436,100.0,82.78145695364239,100.0,100.0,96.6887417218543,64.90066225165563,27.814569536423843,100.0,17.218543046357617,0.0,0.0666666666666666,0.0666666666666666,3.6666666666666665,0.2,Centro Sub-Regional,0.2884589246099031
1096,291070105000103,291070.0,29.0,617.0,890.73,43.59805510534846,4.538087520259319,,77.14748784440843,,98.42931937172774,100.0,100.0,100.0,100.0,10.994764397905756,100.0,100.0,67.01570680628272,0.0,0.0666666666666666,0.0666666666666666,3.733333333333333,0.2,Centro Sub-Regional,0.2746605671090976
1097,291070105000103,291070.0,29.0,617.0,890.73,43.59805510534846,4.538087520259319,,77.14748784440843,,98.42931937172774,100.0,100.0,100.0,100.0,10.994764397905756,100.0,100.0,67.01570680628272,0.0,0.0666666666666666,0.0666666666666666,3.733333333333333,0.2,Centro Sub-Regional,0.2746605671090976
1099,291080005110212,291080.0,29.0,945.0,1011.24,40.95238095238095,4.021164021164021,10.793650793650794,89.20634920634922,64.86772486772487,100.0,99.36908517350156,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.1333333333333333,0.1333333333333333,3.533333333333333,0.6,Capital Regional,0.177098944984252
1100,291080005060271,291080.0,29.0,579.0,993.47,41.45077720207254,2.5906735751295336,12.26252158894646,87.73747841105353,64.07599309153713,100.0,97.07317073170732,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.804878048780488,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.3045029667033344
1101,291080005110150,291080.0,29.0,387.0,1068.64,33.59173126614987,8.785529715762275,8.527131782945736,91.47286821705428,,98.31932773109244,2.5210084033613445,78.15126050420169,85.71428571428571,57.98319327731093,84.03361344537815,25.210084033613445,10.084033613445378,0.0,38.65546218487395,0.0,0.1333333333333333,3.533333333333333,0.6,Capital Regional,0.1652389328936281
1102,291080005110214,291080.0,29.0,551.0,1373.26,42.46823956442831,4.355716878402904,13.611615245009077,86.38838475499092,,100.0,96.8586387434555,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.1333333333333333,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.1943271738523729
1103,291080005110174,291080.0,29.0,607.0,1275.53,34.266886326194395,8.072487644151565,11.202635914332784,88.79736408566721,71.82866556836903,99.4949494949495,92.42424242424242,100.0,100.0,97.97979797979798,91.91919191919192,0.0,100.0,97.47474747474747,0.5050505050505051,0.1333333333333333,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2667928871407424
1104,291080005110024,291080.0,29.0,870.0,1504.95,25.86206896551724,13.448275862068966,13.563218390804598,86.4367816091954,75.05747126436782,98.77675840978593,2.4464831804281344,100.0,98.4709480122324,98.77675840978593,73.08868501529052,7.033639143730887,91.13149847094802,5.369127516778524,10.703363914373089,0.0,0.1333333333333333,3.533333333333333,0.2666666666666666,Capital Regional,0.2173101750040577
1105,291080005110130,291080.0,29.0,1026.0,961.79,42.8849902534113,2.631578947368421,12.280701754385966,87.71929824561403,,99.6904024767802,99.6904024767802,100.0,100.0,100.0,73.6842105263158,96.1783439490446,100.0,0.0,0.0,0.1333333333333333,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2468267011710007
3599,291080005110130,291080.0,29.0,1026.0,961.79,42.8849902534113,2.631578947368421,12.280701754385966,87.71929824561403,,99.6904024767802,99.6904024767802,100.0,100.0,100.0,73.6842105263158,96.1783439490446,100.0,0.0,0.0,0.1333333333333333,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2468267011710007
1106,291080005070147,291080.0,29.0,490.0,1116.47,42.85714285714285,5.510204081632653,11.83673469387755,88.16326530612244,,100.0,99.42196531791907,100.0,100.0,100.0,69.36416184971098,93.0635838150289,100.0,74.56647398843931,0.0,0.0,0.4,3.533333333333333,0.2666666666666666,Capital Regional,0.284627570380215
1107,291080005070147,291080.0,29.0,490.0,1116.47,42.85714285714285,5.510204081632653,11.83673469387755,88.16326530612244,,100.0,99.42196531791907,100.0,100.0,100.0,69.36416184971098,93.0635838150289,100.0,74.56647398843931,0.0,0.0,0.4,3.533333333333333,0.2666666666666666,Capital Regional,0.284627570380215
1116,291080005070147,291080.0,29.0,490.0,1116.47,42.85714285714285,5.510204081632653,11.83673469387755,88.16326530612244,,100.0,99.42196531791907,100.0,100.0,100.0,69.36416184971098,93.0635838150289,100.0,74.56647398843931,0.0,0.0,0.4,3.533333333333333,0.2666666666666666,Capital Regional,0.284627570380215
3592,291080005070147,291080.0,29.0,490.0,1116.47,42.85714285714285,5.510204081632653,11.83673469387755,88.16326530612244,,100.0,99.42196531791907,100.0,100.0,100.0,69.36416184971098,93.0635838150289,100.0,74.56647398843931,0.0,0.0,0.4,3.533333333333333,0.2666666666666666,Capital Regional,0.284627570380215
1108,291080005060156,291080.0,29.0,758.0,1239.11,38.39050131926121,4.353562005277045,13.324538258575195,86.67546174142481,,98.58156028368796,89.00709219858156,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.1967095526446719
1110,291080005060149,291080.0,29.0,1081.0,1245.58,32.37742830712303,,12.11840888066605,87.88159111933395,,99.74683544303798,99.74683544303798,100.0,100.0,100.0,39.49367088607595,100.0,100.0,57.9746835443038,95.9493670886076,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.3372745811439555
1113,291080005060149,291080.0,29.0,1081.0,1245.58,32.37742830712303,,12.11840888066605,87.88159111933395,,99.74683544303798,99.74683544303798,100.0,100.0,100.0,39.49367088607595,100.0,100.0,57.9746835443038,95.9493670886076,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.3372745811439555
1111,291080005060242,291080.0,29.0,622.0,1041.9,37.942122186495176,3.3762057877813505,,88.58520900321543,,100.0,5.365853658536586,100.0,100.0,100.0,100.0,91.70731707317071,98.53658536585364,93.06930693069307,0.0,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.2824677106203304
1115,291080005080317,291080.0,29.0,1072.0,1941.7,29.94402985074627,6.25,14.272388059701491,,75.27985074626865,99.19354838709675,90.3225806451613,100.0,100.0,99.46236559139786,46.236559139784944,21.50537634408602,94.89247311827955,0.0,6.182795698924731,0.1333333333333333,0.4,3.333333333333333,0.7333333333333333,Capital Regional,0.2320006581950331
1117,291080005060163,291080.0,29.0,1108.0,1084.46,35.64981949458484,3.339350180505415,11.28158844765343,88.71841155234657,,100.0,99.45205479452056,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.2882478742290228
1118,291080005060164,291080.0,29.0,740.0,1093.22,35.4054054054054,4.72972972972973,9.864864864864863,,,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.2916568994289804
1119,291080005060141,291080.0,29.0,468.0,1066.04,30.55555555555556,7.264957264957265,16.452991452991455,83.54700854700855,,100.0,95.28795811518324,,100.0,100.0,100.0,50.261780104712045,100.0,0.0,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.2540435002046552
1130,291080005060141,291080.0,29.0,468.0,1066.04,30.55555555555556,7.264957264957265,16.452991452991455,83.54700854700855,,100.0,95.28795811518324,,100.0,100.0,100.0,50.261780104712045,100.0,0.0,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.2540435002046552
1120,291080005060258,291080.0,29.0,781.0,1095.92,38.0281690140845,3.585147247119078,16.13316261203585,83.86683738796414,,99.61832061068702,1.5267175572519085,100.0,100.0,100.0,45.038167938931295,24.427480916030536,100.0,100.0,0.0,0.0,0.2,3.333333333333333,0.4,Capital Regional,0.2491604306127603
1121,291080005070080,291080.0,29.0,834.0,1409.24,30.575539568345324,10.79136690647482,11.630695443645084,88.36930455635492,67.62589928057554,93.77289377289377,,91.94139194139194,89.01098901098901,9.523809523809524,2.930402930402934,1.465201465201465,24.542124542124544,0.0,3.2967032967032965,0.0,0.4,3.533333333333333,0.2666666666666666,Capital Regional,0.117670839951176
1122,291080005070151,291080.0,29.0,543.0,1323.8,32.41252302025783,,15.469613259668508,,,100.0,,100.0,100.0,100.0,44.0,80.0,100.0,15.0,0.0,0.0,0.4,3.466666666666667,0.2666666666666666,Capital Regional,0.2611587373196948
1123,291080005110083,291080.0,29.0,468.0,1000.48,36.11111111111112,6.623931623931624,12.393162393162394,87.60683760683762,69.44444444444444,99.46524064171123,100.0,,100.0,100.0,100.0,0.0,100.0,94.11764705882354,5.882352941176471,0.0,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2674934022380883
1124,291080005110083,291080.0,29.0,468.0,1000.48,36.11111111111112,6.623931623931624,12.393162393162394,87.60683760683762,69.44444444444444,99.46524064171123,100.0,,100.0,100.0,100.0,0.0,100.0,94.11764705882354,5.882352941176471,0.0,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2674934022380883
1125,291080005110083,291080.0,29.0,468.0,1000.48,36.11111111111112,6.623931623931624,12.393162393162394,87.60683760683762,69.44444444444444,99.46524064171123,100.0,,100.0,100.0,100.0,0.0,100.0,94.11764705882354,5.882352941176471,0.0,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2674934022380883
1126,291080005060261,291080.0,29.0,400.0,1085.96,38.75,4.25,11.75,88.25,,97.51552795031056,86.33540372670808,99.37888198757764,100.0,100.0,48.4472049689441,100.0,100.0,100.0,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.2957661089540723
1127,291080005060238,291080.0,29.0,456.0,1359.59,32.01754385964912,11.403508771929824,12.5,87.5,71.9298245614035,100.0,100.0,100.0,100.0,100.0,23.026315789473685,6.578947368421052,95.39473684210526,2.0689655172413794,26.31578947368421,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.2245818211729624
1128,291080005060165,291080.0,29.0,497.0,1333.04,35.61368209255533,5.432595573440644,,85.3118712273642,70.82494969818913,100.0,13.218390804597702,100.0,100.0,100.0,74.13793103448276,100.0,100.0,100.0,63.793103448275865,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.3208285343449528
1129,291080005060142,291080.0,29.0,449.0,1163.61,33.630289532293986,5.567928730512249,15.812917594654788,84.18708240534521,,100.0,94.15204678362574,100.0,100.0,100.0,100.0,59.06432748538012,100.0,0.0,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.2531321086367303
1131,291080005060237,291080.0,29.0,495.0,1213.93,34.54545454545455,8.080808080808081,9.494949494949497,90.5050505050505,73.13131313131314,100.0,6.521739130434782,100.0,100.0,59.78260869565217,0.0,0.0,0.0,,0.0,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.1079460268533974
1132,291080005110173,291080.0,29.0,858.0,968.11,39.16083916083916,4.545454545454546,12.237762237762238,87.76223776223776,,99.6742671009772,99.6742671009772,100.0,100.0,100.0,100.0,0.0,100.0,96.0912052117264,0.0,0.1333333333333333,0.1333333333333333,3.333333333333333,0.6,Capital Regional,0.2690618024603505
1133,291080005060161,291080.0,29.0,1006.0,2004.61,29.92047713717694,4.174950298210735,14.11530815109344,85.88469184890656,,99.73262032085562,60.42780748663102,,100.0,98.66310160427808,68.71657754010695,45.98930481283423,98.39572192513369,0.0,67.6470588235294,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.271304368670528
3605,291080005060161,291080.0,29.0,1006.0,2004.61,29.92047713717694,4.174950298210735,14.11530815109344,85.88469184890656,,99.73262032085562,60.42780748663102,,100.0,98.66310160427808,68.71657754010695,45.98930481283423,98.39572192513369,0.0,67.6470588235294,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.271304368670528
1134,291080005080168,291080.0,29.0,22.0,1448.62,,40.90909090909091,31.818181818181817,68.18181818181819,,100.0,84.61538461538461,100.0,100.0,100.0,7.692307692307693,100.0,84.61538461538461,0.0,0.0,0.0,0.4,3.333333333333333,0.4,Capital Regional,0.2729666906527314
1135,291080005060155,291080.0,29.0,833.0,1972.33,30.012004801920767,8.643457382953182,18.847539015606245,81.15246098439376,71.78871548619448,98.66666666666669,8.666666666666666,,96.0,86.33333333333333,46.0,0.0,82.33333333333333,0.0,6.666666666666667,0.0,0.2,3.333333333333333,0.2,Capital Regional,0.1901094958965568
1136,291080005070117,291080.0,29.0,1133.0,1900.63,32.3036187113857,3.53045013239188,14.298323036187114,,,100.0,99.5085995085995,100.0,100.0,100.0,69.77886977886978,0.0,100.0,0.0,0.0,0.0,0.4,3.333333333333333,0.4666666666666667,Capital Regional,0.2281925955107819
1137,291080005070117,291080.0,29.0,1133.0,1900.63,32.3036187113857,3.53045013239188,14.298323036187114,,,100.0,99.5085995085995,100.0,100.0,100.0,69.77886977886978,0.0,100.0,0.0,0.0,0.0,0.4,3.333333333333333,0.4666666666666667,Capital Regional,0.2281925955107819
1138,291080005060205,291080.0,29.0,665.0,973.67,39.3984962406015,4.06015037593985,,89.77443609022556,65.11278195488721,100.0,98.326359832636,100.0,100.0,100.0,24.26778242677824,100.0,100.0,0.0,0.0,0.3333333333333333,0.2,3.333333333333333,0.2,Capital Regional,0.2259771318905085
1139,291170910000013,291170.0,29.0,512.0,997.18,34.5703125,5.2734375,24.21875,75.78125,69.53125,100.0,99.41520467836256,100.0,100.0,100.0,100.0,22.22222222222222,100.0,13.45029239766082,0.0,0.2,2.533333333333333,3.6666666666666665,0.1333333333333333,Centro Sub-Regional,0.2445593790754572
1140,291170910000013,291170.0,29.0,512.0,997.18,34.5703125,5.2734375,24.21875,75.78125,69.53125,100.0,99.41520467836256,100.0,100.0,100.0,100.0,22.22222222222222,100.0,13.45029239766082,0.0,0.2,2.533333333333333,3.6666666666666665,0.1333333333333333,Centro Sub-Regional,0.2445593790754572
1142,291170905000106,291170.0,29.0,606.0,970.81,41.254125412541256,,21.617161716171616,78.38283828382839,65.51155115511551,100.0,95.93908629441624,,100.0,100.0,100.0,0.0,100.0,70.55837563451777,0.0,0.2,2.533333333333333,3.533333333333333,0.1333333333333333,Centro Sub-Regional,0.2517903928610613
1143,291170905000106,291170.0,29.0,606.0,970.81,41.254125412541256,,21.617161716171616,78.38283828382839,65.51155115511551,100.0,95.93908629441624,,100.0,100.0,100.0,0.0,100.0,70.55837563451777,0.0,0.2,2.533333333333333,3.533333333333333,0.1333333333333333,Centro Sub-Regional,0.2517903928610613
1144,291360605000380,291360.0,29.0,832.0,1337.12,34.97596153846154,6.850961538461538,,89.78365384615383,,100.0,99.6923076923077,100.0,100.0,100.0,54.15384615384615,39.69230769230769,100.0,100.0,32.92307692307692,0.0,0.0,3.466666666666667,0.0,Capital Regional,0.3023935344426201
1145,291360605000380,291360.0,29.0,832.0,1337.12,34.97596153846154,6.850961538461538,,89.78365384615383,,100.0,99.6923076923077,100.0,100.0,100.0,54.15384615384615,39.69230769230769,100.0,100.0,32.92307692307692,0.0,0.0,3.466666666666667,0.0,Capital Regional,0.3023935344426201
1146,291360605000348,291360.0,29.0,562.0,1271.32,32.02846975088968,7.651245551601423,13.167259786476867,86.83274021352314,73.30960854092527,100.0,100.0,,100.0,100.0,8.07174887892377,100.0,100.0,47.08520179372197,0.0,0.0,0.0,0.0,0.1333333333333333,Capital Regional,0.2686580904051049
1147,291360605000082,291360.0,29.0,104.0,3222.79,15.384615384615383,28.846153846153847,30.76923076923077,69.23076923076923,89.42307692307692,100.0,100.0,100.0,100.0,100.0,13.63636363636364,100.0,100.0,79.54545454545455,2.272727272727273,0.0,0.0,0.0,0.8,Capital Regional,0.3606241425790165
1149,291360605000082,291360.0,29.0,104.0,3222.79,15.384615384615383,28.846153846153847,30.76923076923077,69.23076923076923,89.42307692307692,100.0,100.0,100.0,100.0,100.0,13.63636363636364,100.0,100.0,79.54545454545455,2.272727272727273,0.0,0.0,0.0,0.8,Capital Regional,0.3606241425790165
1148,291360605000048,291360.0,29.0,840.0,4712.07,25.476190476190474,14.047619047619047,31.30952380952381,,80.23809523809524,100.0,99.36507936507935,100.0,100.0,60.31746031746032,37.46031746031746,59.04761904761905,97.14285714285714,26.79738562091504,30.15873015873016,0.0,0.0,0.0,0.8,Capital Regional,0.2881335462179451
1150,291360605000048,291360.0,29.0,840.0,4712.07,25.476190476190474,14.047619047619047,31.30952380952381,,80.23809523809524,100.0,99.36507936507935,100.0,100.0,60.31746031746032,37.46031746031746,59.04761904761905,97.14285714285714,26.79738562091504,30.15873015873016,0.0,0.0,0.0,0.8,Capital Regional,0.2881335462179451
1151,291360605000239,291360.0,29.0,497.0,1239.63,27.16297786720322,9.25553319919517,11.46881287726358,,,100.0,100.0,100.0,100.0,100.0,80.26315789473685,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,Capital Regional,0.272633200062554
1152,291400005000100,291400.0,29.0,776.0,1063.7,43.55670103092783,3.608247422680413,16.623711340206185,83.37628865979381,62.628865979381445,100.0,64.12213740458016,99.61832061068702,100.0,96.9465648854962,60.30534351145038,0.0,100.0,85.1145038167939,0.0,0.0,0.0,3.333333333333333,0.1333333333333333,Centro de Zona,0.22498075348301
1153,291400005000102,291400.0,29.0,1374.0,977.32,38.42794759825328,5.967976710334789,11.135371179039302,,65.72052401746726,99.35344827586206,97.41379310344828,99.56896551724138,98.49137931034484,95.04310344827586,67.02586206896552,14.439655172413794,98.92241379310344,50.76252723311547,0.0,0.0,0.0,3.333333333333333,0.1333333333333333,Centro de Zona,0.2299978791115993
1154,291400005000102,291400.0,29.0,1374.0,977.32,38.42794759825328,5.967976710334789,11.135371179039302,,65.72052401746726,99.35344827586206,97.41379310344828,99.56896551724138,98.49137931034484,95.04310344827586,67.02586206896552,14.439655172413794,98.92241379310344,50.76252723311547,0.0,0.0,0.0,3.333333333333333,0.1333333333333333,Centro de Zona,0.2299978791115993
1157,291460405000098,291460.0,29.0,641.0,1397.22,36.03744149765991,6.396255850234009,25.117004680187208,74.88299531981279,,100.0,94.47513812154696,98.8950276243094,100.0,100.0,12.154696132596683,0.0,100.0,69.61325966850829,0.0,0.0,0.0,4.0,0.0666666666666666,Centro Sub-Regional,0.2513903072051273
1158,291460405000098,291460.0,29.0,641.0,1397.22,36.03744149765991,6.396255850234009,25.117004680187208,74.88299531981279,,100.0,94.47513812154696,98.8950276243094,100.0,100.0,12.154696132596683,0.0,100.0,69.61325966850829,0.0,0.0,0.0,4.0,0.0666666666666666,Centro Sub-Regional,0.2513903072051273
1159,291460405000097,291460.0,29.0,745.0,1107.68,37.31543624161074,5.23489932885906,24.42953020134228,,,99.163179916318,99.163179916318,99.581589958159,99.581589958159,99.581589958159,36.40167364016737,0.0,99.581589958159,85.71428571428571,0.0,0.0,0.0,4.0,0.0666666666666666,Centro Sub-Regional,0.2596631784152411
1160,291460435000017,291460.0,29.0,740.0,1138.87,38.648648648648646,3.5135135135135136,27.027027027027028,72.83783783783784,,100.0,98.69565217391305,100.0,100.0,100.0,46.08695652173913,0.0,100.0,100.0,0.0,0.0,0.0,4.0,0.0666666666666666,Centro Sub-Regional,0.2730890711601376
1161,291470305000121,291470.0,29.0,897.0,1171.86,29.87736900780379,10.367892976588628,,86.51059085841695,66.22073578595318,96.71641791044776,88.05970149253731,98.50746268656717,99.1044776119403,94.32835820895522,48.95522388059702,38.208955223880594,96.4179104477612,7.120743034055727,0.0,0.0,0.1333333333333333,3.4,0.5333333333333333,Centro Sub-Regional,0.2221870121066627
1162,291470305000105,291470.0,29.0,567.0,1132.05,44.44444444444444,1.5873015873015872,16.049382716049383,83.9506172839506,,100.0,96.2566844919786,99.46524064171123,100.0,100.0,73.2620320855615,0.0,100.0,37.96791443850268,0.0,0.0,0.0,3.4,0.3333333333333333,Centro Sub-Regional,0.2300815000001876
1163,291470305000123,291470.0,29.0,319.0,950.12,41.06583072100314,4.075235109717869,15.67398119122257,84.32601880877743,,99.0,99.0,100.0,100.0,100.0,61.0,13.0,86.0,0.0,0.0,0.0,0.1333333333333333,3.4,0.5333333333333333,Centro Sub-Regional,0.2105142647376798
