id,data_referencia,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado,txt_cnpj_construtora_entidade,txt_nome_construtora_entidade,txt_endereco,txt_cep,year,addr2geocode,city_type,fmtd_addr,lat,lng
774,30/09/2024,260940,Moreno ,PE,Nordeste,2010-09-23,34142083,PARQUE RESIDENCIAL MORENO,CAIXA,FAR,Concluído,500,500.0,0,0,21.500.000,21.500.000,12763975000150.0,CONSTRUTORA E INCORPORADORA KELNER LTDA,PE07 KM 26,,2010,"VWJ9+W69 Moreno, State of Pernambuco, Brazil",Centro Local,"VWJ9+W69 Moreno, State of Pernambuco",-8.1177125,-35.0818906
775,30/09/2024,260960,Olinda ,PE,Nordeste,2013-06-28,37565439,HABITACIONAL CUCA LEGAL,CAIXA,FAR,Concluído,128,128.0,0,0,8.037.712,8.037.712,2054380000172.0,AWM ENGENHARIA LTDA,"AV ANTONIO DA COSTA AZEVEDO, 1940",53300390.0,2013,"HABITACIONAL CUCA LEGAL, AV ANTONIO DA COSTA AZEVEDO, 1940, Olinda , PE 53300390",Centro Local,"Av. Antônio da Costa Azevedo, 1940 - Peixinhos, Olinda - PE, 53220-130, Brazil",-8.0029505,-34.870462100000005
776,30/09/2024,260960,Olinda ,PE,Nordeste,2018-02-07,49017122,HABITACIONAL SAPUCAIA E AGUAZINHA,CAIXA,FAR,Concluído,432,432.0,0,0,34.560.000,"34.559.999,74",2054380000172.0,AWM ENGENHARIA LTDA,ANTIGA ESTRADA DE AGUAZINHA SN,53270240.0,2018,"2426+96 - Aguazinha, Olinda - PE, Brazil",Centro Local,"2426+96 - Aguazinha, Olinda - PE, Brazil",-7.9990625,-34.8894375
777,30/09/2024,260960,Olinda ,PE,Nordeste,2014-04-03,43266247,CONJUNTO HABITACIONAL PEIXINHOS I,CAIXA,FAR,Concluído,384,384.0,0,0,24.191.866,"24.191.866,31",8658585000143.0,EXATA ENGENHARIA LTDA,AV LUIS CORREIA DE BRITO X RUA MARIANO TEIXEIRA,53220100.0,2014,"X4JG+RR - Peixinhos, Paulista - PE, Brazil",Centro Local,"X4JG+RR - Peixinhos, Paulista - PE, Brazil",-8.0179375,-34.8729375
778,30/09/2024,260960,Olinda ,PE,Nordeste,2014-04-03,43266571,CONJUNTO HABITACIONAL PEIXINHOS II,CAIXA,FAR,Concluído,336,336.0,0,0,21.167.862,"21.167.861,82",8658585000143.0,EXATA ENGENHARIA LTDA,"RUA GREGORIO BEZERRA N 61, GLEBA 2A",53220101.0,2014,"CONJUNTO HABITACIONAL PEIXINHOS II, RUA GREGORIO BEZERRA N 61, GLEBA 2A, Olinda , PE 53220101",Centro Local,"R. Gregório Bezerra, 61 - Peixinhos, Olinda - PE, 53220-095, Brazil",-8.0190076,-34.8720698
779,30/09/2024,260960,Olinda ,PE,Nordeste,2014-04-02,43131397,CONJUNTO RESIDENCIAL CARLOS LAMARCA,CAIXA,FAR,Concluído,304,304.0,0,0,19.151.902,"19.151.902,71",8658585000143.0,EXATA ENGENHARIA LTDA,RIO DOCE IV,53080490.0,2014,"24PV+8M Rio Doce, Olinda - PE, Brazil",Centro Local,"24PV+8M Rio Doce, Olinda - PE",-7.9641875,-34.8558125
780,30/09/2024,260960,Olinda ,PE,Nordeste,2013-06-28,41455678,HABITACIONAL VILA BRASILIA,CAIXA,FAR,Concluído,400,400.0,0,0,25.199.620,25.199.620,2054380000172.0,AWM ENGENHARIA LTDA,AV SENADOR NILO COELHO,53370320.0,2013,"243H+69V, Olinda - PE, Brazil",Centro Local,"243H+69V, Olinda - PE, Brazil",-7.996887500000001,-34.8715781
782,30/09/2024,260990,Ouricuri ,PE,Nordeste,2010-12-22,34145496,RESIDENCIAL SAO SEBASTIAO,CAIXA,FAR,Concluído,500,500.0,0,0,19.598.500,"19.598.499,16",5305549000108.0,CONSTANTINI CONSTRUCOES LTDA,OURICURI,,2010,"RESIDENCIAL SAO SEBASTIAO, OURICURI, Ouricuri , PE",Centro Sub-Regional,"PE - R. Ouricuri - Casas Populares, Santo André - São Paulo, 56200-000, Brazil",-7.871933500000001,-40.0682245
783,30/09/2024,260990,Ouricuri ,PE,Nordeste,2011-12-28,36500891,RESIDENCIAL SAO SEBATIAO II,CAIXA,FAR,Concluído,321,321.0,0,0,14.764.272,"14.764.272,3",5305549000108.0,CONSTANTINI CONSTRUCOES LTDA,OURICURI,,2011,"RESIDENCIAL SAO SEBATIAO II, OURICURI, Ouricuri , PE",Centro Sub-Regional,"PE - R. Ouricuri - Casas Populares, Santo André - São Paulo, 56200-000, Brazil",-7.871933500000001,-40.0682245
785,30/09/2024,261000,Palmares ,PE,Nordeste,2010-10-29,34367381,CONJUNTO HABITACIONAL DE PALMARES II,CAIXA,FAR,Concluído,1500,1500.0,0,0,62.436.548,"62.436.548,22",12764251000121.0,CONSORCIO CINKEL/ABF/GUSMAO/VENANCIO,PALMARES,,2010,"Q. 73, 13 - Palmares, PE, 55540-000, Brasil",Centro Sub-Regional,"Q. 73, 13 - Palmares, PE, 55540-000, Brazil",-8.700714999999999,-35.603515
786,30/09/2024,261000,Palmares ,PE,Nordeste,2010-11-05,33335290,RESIDENCIAL QUILOMBO DOS PALMARES III,CAIXA,FAR,Concluído,403,403.0,0,0,25.308.266,"25.308.266,6",5305549000108.0,CONSTANTINI CONSTRUCOES LTDA,PALMARES,,2010,"Q. 73, 13 - Palmares, PE, 55540-000, Brasil",Centro Sub-Regional,"Q. 73, 13 - Palmares, PE, 55540-000, Brazil",-8.700714999999999,-35.603515
787,30/09/2024,261000,Palmares ,PE,Nordeste,2010-09-27,32741303,LOTEAMENTO QUILOMBO DOS PALMARES II,CAIXA,FAR,Concluído,407,407.0,0,0,16.779.726,"16.779.726,09",5547417000192.0,HBR ENGENHARIA LTDA,ZONA URBANA,,2010,"Q. 73, 13 - Palmares, PE, 55540-000, Brasil",Centro Sub-Regional,"Q. 73, 13 - Palmares, PE, 55540-000, Brazil",-8.700714999999999,-35.603515
788,30/09/2024,261060,Paudalho ,PE,Nordeste,2017-11-27,48575036,RESIDENCIAL GUADALAJARA,CAIXA,FAR,Concluído,288,288.0,0,0,21.024.000,21.024.000,3407182000108.0,2MS - ENGENHARIA LTDA.,"BR 408, GUADALAJARA",55825000.0,2017,"Residencial Guadalajara, 1 - Guadalajara, Paudalho - PE, 55825-000, Brazil",Centro Local,"Residencial Guadalajara, 1 - Guadalajara, Paudalho - PE, 55825-000, Brazil",-7.9470754,-35.1112632
789,30/09/2024,261060,Paudalho ,PE,Nordeste,2018-10-30,51139150,RES GUADALAJARA 2,CAIXA,FAR,Concluído,288,288.0,0,0,21.024.000,21.024.000,3407182000108.0,2MS - ENGENHARIA LTDA.,BR 408 BAIRRO GUADALAJARA,55825000.0,2018,"Residencial Guadalajara, 1 - Guadalajara, Paudalho - PE, 55825-000, Brazil",Centro Local,"Residencial Guadalajara, 1 - Guadalajara, Paudalho - PE, 55825-000, Brazil",-7.9470754,-35.1112632
790,30/09/2024,261070,Paulista ,PE,Nordeste,2010-03-31,30090479,RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE - 1 ETAPA,CAIXA,FAR,Concluído,448,448.0,0,0,21.056.000,21.056.000,16358038000170.0,R CARVALHO CONSTRUCOES EMPREENDIMENTOS LTDA.,"RUA SETENTA, S/N, LOTE 1A, DESMEMBRADO DO LOTE 1",53402170.0,2010,"RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE - 1 ETAPA, RUA SETENTA, S/N, LOTE 1A, DESMEMBRADO DO LOTE 1, Paulista , PE 53402170",Centro Local,"R. Setenta, 67 - Rio Doce, Olinda - PE, 53090-500, Brazil",-7.965280099999997,-34.85995429999999
791,30/09/2024,261070,Paulista ,PE,Nordeste,2010-03-31,30090701,RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE 2 ETAPA,CAIXA,FAR,Concluído,400,400.0,0,0,18.800.000,18.800.000,16358038000170.0,R CARVALHO CONSTRUCOES EMPREENDIMENTOS LTDA.,"RUA SETENTA, S/N, LOTE 2A DESMEMBRADO DO LOTE 1",53402170.0,2010,"RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE 2 ETAPA, RUA SETENTA, S/N, LOTE 2A DESMEMBRADO DO LOTE 1, Paulista , PE 53402170",Centro Local,"R. Setenta, 67 - Rio Doce, Olinda - PE, 53090-500, Brazil",-7.965280099999997,-34.85995429999999
792,30/09/2024,261090,Pesqueira ,PE,Nordeste,2012-01-13,36392876,CONJUNTO HABITACIONAL PESQUEIRA,CAIXA,FAR,Concluído,177,177.0,0,0,8.053.600,"8.053.600,68",8162448000113.0,IMOBILIARIA ROCHA LTDA,LOTEAMENTO BARRA NOVA,,2012,"R. Pretrolindo de Freitas, 142 - Pedra Redonda, Pesqueira - PE, 55200-000, Brazil",Centro de Zona,"R. Pretrolindo de Freitas, 142 - Pedra Redonda, Pesqueira - PE, 55200-000, Brazil",-8.354277,-36.676673
793,30/09/2024,261090,Pesqueira ,PE,Nordeste,2012-12-28,36935588,CONJUNTO RESIDENCIAL DOM MANOEL PALMEIRA DA ROCHA,CAIXA,FAR,Concluído,460,460.0,0,0,36.455.442,"36.455.441,44",5292790000140.0,SAO BENTO INCORPORACOES,MARGEM ESQUERDA,,2012,"J79C+8RV - Pesqueira, State of Pernambuco, 55200-000, Brazil",Centro de Zona,"J79C+8RV - Pesqueira, State of Pernambuco, 55200-000, Brazil",-8.3816375,-36.7279531
794,30/09/2024,261100,Petrolândia ,PE,Nordeste,2018-10-30,51502613,RES FRANCISCO SIMOES 3,CAIXA,FAR,Concluído,96,96.0,0,0,6.528.000,6.528.000,3407182000108.0,2MS - ENGENHARIA LTDA.,BR316 QUADRA 18,,2018,"2QPJ+MH - Bairro Nova Esperança, Petrolândia - PE, 56460-000, Brazil",Centro de Zona,"2QPJ+MH - Bairro Nova Esperança, Petrolândia - PE, 56460-000, Brazil",-8.963312499999997,-38.2185625
795,30/09/2024,261100,Petrolândia ,PE,Nordeste,2018-10-30,51502727,RES FRANCISCO SIMOES 04,CAIXA,FAR,Concluído,96,96.0,0,0,6.528.000,6.528.000,3407182000108.0,2MS - ENGENHARIA LTDA.,BR 316 QUADRA 18,,2018,"2QPJ+MH - Bairro Nova Esperan√ßa, Petrol√¢ndia - PE, 56460-000, Brazil",Centro de Zona,"2QPJ+MH Bairro Nova Esperança, Petrolândia - PE",-8.963312499999999,-38.2185625
796,30/09/2024,261100,Petrolândia ,PE,Nordeste,2018-02-02,48583320,RESIDENCIAL FRANCISCO SIMOES DE LIMA - ETAPA 02,CAIXA,FAR,Concluído,96,96.0,0,0,6.528.000,6.528.000,3407182000108.0,2MS - ENGENHARIA LTDA.,QUADRA 18,,2018,"2QPJ+MH - Bairro Nova Esperan√ßa, Petrol√¢ndia - PE, 56460-000, Brazil",Centro de Zona,"2QPJ+MH Bairro Nova Esperança, Petrolândia - PE",-8.963312499999999,-38.2185625
797,30/09/2024,261100,Petrolândia ,PE,Nordeste,2017-11-28,48579120,RESIDENCIAL FRANCISCO SIMOES DE LIMA - ETAPA 01,CAIXA,FAR,Concluído,96,96.0,0,0,6.528.000,6.528.000,3407182000108.0,2MS - ENGENHARIA LTDA.,QUADRA 18,,2017,"2QPJ+MH - Bairro Nova Esperan√ßa, Petrol√¢ndia - PE, 56460-000, Brazil",Centro de Zona,"2QPJ+MH Bairro Nova Esperança, Petrolândia - PE",-8.963312499999999,-38.2185625
798,30/09/2024,261110,Petrolina ,PE,Nordeste,2018-10-16,48578323,RESIDENCIAL NOVO TEMPO 6,CAIXA,FAR,Concluído,227,227.0,0,0,18.160.000,18.160.000,1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,RUA 11 LOTEAMENTO PEDRA LINDA,,2018,"RESIDENCIAL NOVO TEMPO 6, RUA 11 LOTEAMENTO PEDRA LINDA, Petrolina , PE",Capital Regional,"R. Onze, 6 - Pedra Linda, Petrolina - PE, 56317-300, Brazil",-9.3463922,-40.5174193
799,30/09/2024,261110,Petrolina ,PE,Nordeste,2018-11-14,48540766,RESIDENCIAL NOVO TEMPO 5,CAIXA,FAR,Concluído,230,230.0,0,0,18.400.000,18.400.000,1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,LOTEAMENTO PEDRA LINDA,,2018,"RESIDENCIAL NOVO TEMPO 5, LOTEAMENTO PEDRA LINDA, Petrolina , PE",Capital Regional,"Pedra Linda, Petrolina - PE, Brazil",-9.3505824,-40.5190731
800,30/09/2024,261110,Petrolina ,PE,Nordeste,2018-08-22,51375042,POMARES DE PETROLINA 1,CAIXA,FAR,Concluído,496,496.0,0,0,39.680.000,39.680.000,16365025000129.0,GRAFICO ENGENHARIA LTDA,RUA PROJETADA LOT NOVA PETROLINA,,2018,"HCMQ+MF COHAB São Francisco, Petrolina - State of Pernambuco, Brazil",Capital Regional,"HCMQ+MF COHAB São Francisco, Petrolina - PE",-9.4158125,-40.5613125
801,30/09/2024,261110,Petrolina ,PE,Nordeste,2013-09-02,41482078,LOTEAMENTO PEDRA LINDA,CAIXA,FAR,Concluído,102,102.0,0,0,6.426.000,6.426.000,1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,RUA 13 DO LOT PEDRA LINDA (AREA CENTRAL DO BAIRRO),56317280.0,2013,"LOTEAMENTO PEDRA LINDA, RUA 13 DO LOT PEDRA LINDA (AREA CENTRAL DO BAIRRO), Petrolina , PE 56317280",Capital Regional,"R. Sabiá Laranjeira - Pedra Linda, Petrolina - PE, 56317-320, Brazil",-9.3452648,-40.5172946
802,30/09/2024,261110,Petrolina ,PE,Nordeste,2013-03-28,40618852,VIVENDAS DE PETROLINA II,CAIXA,FAR,Concluído,1000,1000.0,0,0,63.000.000,63.000.000,16202491000193.0,J.NUNES CONSTRUTORA LTDA.,PETROLINA,,2013,"MGMJ+QX Petrolina, State of Pernambuco, Brazil",Capital Regional,"MGMJ+QX Petrolina, State of Pernambuco",-9.3155625,-40.4675625
805,30/09/2024,261110,Petrolina ,PE,Nordeste,2012-12-21,38993068,RESIDENCIAL VIVENDAS DE PETROLINA,CAIXA,FAR,Concluído,1432,1432.0,0,0,90.216.000,90.216.000,16202491000193.0,J.NUNES CONSTRUTORA LTDA.,"VILA MASSANGANO, KM 5",,2012,"MGMJ+QX Petrolina, State of Pernambuco, Brazil",Capital Regional,"MGMJ+QX Petrolina, State of Pernambuco",-9.3155625,-40.4675625
803,30/09/2024,261110,Petrolina ,PE,Nordeste,2013-09-02,36822144,LOTEAMENTO CACHEADO,CAIXA,FAR,Concluído,298,298.0,0,0,18.774.000,18.774.000,1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,AV ANTONIO ESTEVAO DOS SANTOS,56316610.0,2013,"JFM8+7M9 - Petrolina, State of Pernambuco, Brazil",Capital Regional,"JFM8+7M9 - Petrolina, State of Pernambuco, Brazil",-9.3668375,-40.5332656
804,30/09/2024,261110,Petrolina ,PE,Nordeste,2012-12-21,38863342,RESIDENCIAL MONSENHOR BERNARDINO,CAIXA,FAR,Concluído,1444,1444.0,0,0,89.741.824,"89.741.824,51",13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,ZONA URBANA,,2012,"R. da Honestidade - Topázio, Petrolina - PE, Brasil",Capital Regional,"R. da Honestidade - Topázio, Petrolina - PE, Brazil",-9.3364664,-40.4764946
806,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-30,34068905,CONDOMINIO PARK RESIDENCIAL SAO GONCALO I,CAIXA,FAR,Concluído,248,248.0,0,0,15.624.000,15.624.000,13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,PETROLINA,,2010,"Residencial Parque - São Goncalo, Petrolina - PE, 56313-000, Brasil",Capital Regional,"Av. Dr. Ulisses Guimarães - Portal da Cidade, Petrolina - PE, 56313-000, Brazil",-9.3703137,-40.5491289
808,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-27,34069147,CONDOMIO PARK RESIDENCIAL SAO GONCALO III,CAIXA,FAR,Concluído,248,248.0,0,0,15.624.000,15.624.000,16365025000129.0,GRAFICO ENGENHARIA LTDA,PETROLINA,,2010,"Residencial Parque - São Goncalo, Petrolina - PE, 56313-000, Brasil",Capital Regional,"Av. Dr. Ulisses Guimarães - Portal da Cidade, Petrolina - PE, 56313-000, Brazil",-9.3703137,-40.5491289
807,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-30,34069033,CONDOMINIO PARK RESIDENCIAL SAO GONCALO II,CAIXA,FAR,Concluído,248,248.0,0,0,15.624.000,15.624.000,13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,PETROLINA,,2010,"JC5Q+45 - São Goncalo, Petrolina - PE, Brazil",Capital Regional,"JC5Q+45 - São Goncalo, Petrolina - PE, Brazil",-9.3921875,-40.5620625
809,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-27,34069252,CONDOMINIO PARK RESIDENCIAL SAO GONCALO IV,CAIXA,FAR,Concluído,248,248.0,0,0,15.624.000,15.624.000,16365025000129.0,GRAFICO ENGENHARIA LTDA,PETROLINA,,2010,"JC5Q+45 - São Goncalo, Petrolina - PE, Brazil",Capital Regional,"JC5Q+45 - São Goncalo, Petrolina - PE, Brazil",-9.3921875,-40.5620625
810,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-02-11,29693657,EMPREENDIMENTO VILA VERDE,CAIXA,FAR,Concluído,496,496.0,0,0,20.635.526,"20.635.525,09",16202491000193.0,J.NUNES CONSTRUTORA LTDA.,PETROLINA - AV HERMES DA FONSECA S/N,56332400.0,2010,"JFMP+FW - Antonio Cassimiro, Petrolina - PE, Brazil",Capital Regional,"JFMP+FW - Antonio Cassimiro, Petrolina - PE, Brazil",-9.3663125,-40.5126875
811,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-02-11,29694016,EMPREENDIMENTO VILA REAL - CONDOMINIO,CAIXA,FAR,Concluído,496,496.0,0,0,20.635.528,"20.635.528,31",16202491000193.0,J.NUNES CONSTRUTORA LTDA.,PETROLINA - AV HERMES DA FONSECA,56332400.0,2010,"EMPREENDIMENTO VILA REAL - CONDOMINIO, PETROLINA - AV HERMES DA FONSECA, Petrolina , PE 56332400",Capital Regional,"Jatobá, Petrolina - PE, 56332-400, Brazil",-9.3900137,-40.47613670000001
812,30/09/2024,261110,Petrolina ,PE,Nordeste,2009-10-05,29332713,RESIDENCIAL VILA ESPERANCA,CAIXA,FAR,Concluído,404,404.0,0,0,14.948.000,14.948.000,16202491000193.0,J.NUNES CONSTRUTORA LTDA.,ZONA URBANA,,2009,"RESIDENCIAL VILA ESPERANCA, ZONA URBANA, Petrolina , PE",Capital Regional,"R. Aralia - Vila Esperança, Petrolina - PE, 56321-630, Brazil",-9.3601185,-40.5150821
813,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-30,30519618,RESIDENCIAL NOVA VIDA I - ETAPA 1,CAIXA,FAR,Concluído,500,500.0,0,0,18.776.166,"18.776.165,02",1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,PETROLINA,56302000.0,2010,"JFPC+X9 Nova Vida I e II, Petrolina - State of Pernambuco, Brazil",Capital Regional,"R. Jasmin Manga - Nova Vida I e II, Petrolina - PE, Brazil",-9.3625376,-40.5290832
814,30/09/2024,261110,Petrolina ,PE,Nordeste,2010-09-30,30115979,RESIDENCIAL NOVA VIDA I - ETAPA 2,CAIXA,FAR,Concluído,500,500.0,0,0,18.776.142,"18.776.142,92",1393072000109.0,JB CONSTRUCOES E ENGENHARIA LTDA,PETROLINA,56302000.0,2010,"JFQC+J6J - Petrolina, State of Pernambuco, Brazil",Capital Regional,"JFQC+J6J - Petrolina, State of Pernambuco, Brazil",-9.3609125,-40.5294844
819,30/09/2024,261220,Salgueiro ,PE,Nordeste,2012-01-05,36470164,CONJUNTO HABITACIONAL MANDACARU,CAIXA,FAR,Concluído,216,216.0,0,0,9.870.871,"9.870.870,99",8162448000113.0,IMOBILIARIA ROCHA LTDA,SALGUEIRO,,2012,"WVR8+HX Lot. Novo Salgueiro, Salgueiro - State of Pernambuco, Brazil",Centro Sub-Regional,"WVR8+HX - Lot. Novo Salgueiro, Salgueiro - PE, 56000-000, Brazil",-8.058562499999999,-39.1325625
820,30/09/2024,261250,Santa Cruz do Capibaribe ,PE,Nordeste,2010-09-27,30084996,LOTEAMENTO JACANA MODULO I,CAIXA,FAR,Concluído,335,335.0,0,0,12.580.211,"12.580.211,35",24081341000105.0,CONSTRUTORA TECPLAN LTDA,SANTA CRUZ DO CAPIBARIBE,,2010,"3R94+CR - Santo Agostinho, Santa Cruz do Capibaribe - PE, 55190-000, Brazil",Centro Sub-Regional,"3R94+CR - Santo Agostinho, Santa Cruz do Capibaribe - PE, 55190-000, Brazil",-7.9314375,-36.1929375
821,30/09/2024,261250,Santa Cruz do Capibaribe ,PE,Nordeste,2017-11-27,48577412,RESIDENCIAL CRUZEIRO,CAIXA,FAR,Concluído,500,500.0,0,0,45.399.453,"45.254.877,89",22213836000107.0,"J3 INCORPORAÞO, ENGENHARIA E CONSTRUÞO LTDA",ESTRADA VICINAL,55197899.0,2017,"RESIDENCIAL CRUZEIRO, ESTRADA VICINAL, Santa Cruz do Capibaribe , PE 55197899",Centro Sub-Regional,"Estr. Taquaritinga, 1416 - Oscarzão, Santa Cruz do Capibaribe - PE, 55190-000, Brazil",-7.938028599999999,-36.1843386
823,30/09/2024,261370,São Lourenço da Mata ,PE,Nordeste,2017-11-28,48575692,RESIDENCIAL SAO LOURENCO I,CAIXA,FAR,Concluído,300,300.0,0,0,24.000.000,24.000.000,13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,"AVENIDA DOUTOR PAULO PETRIBU, S/N",54730810.0,2017,"RESIDENCIAL SAO LOURENCO I, AVENIDA DOUTOR PAULO PETRIBU, S/N, São Lourenço da Mata , PE 54730810",Centro Local,"Av. Dr. Paulo Petribu, 457 - Pixete, São Lourenço da Mata - PE, 54725, Brazil",-7.981394,-35.0553227
824,30/09/2024,261370,São Lourenço da Mata ,PE,Nordeste,2018-06-27,51137889,RESIDENCIAL SAO LOURENCO II,CAIXA,FAR,Concluído,300,300.0,0,0,24.000.000,24.000.000,13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,"AVENIDA DR PAULO PETRIBU, 457",54730810.0,2018,"RESIDENCIAL SAO LOURENCO II, AVENIDA DR PAULO PETRIBU, 457, São Lourenço da Mata , PE 54730810",Centro Local,"Av. Dr. Paulo Petribu, 457 - Pixete, São Lourenço da Mata - PE, 54725, Brazil",-7.981394,-35.0553227
825,30/09/2024,261370,São Lourenço da Mata ,PE,Nordeste,2018-06-27,51138467,RESIDENCIAL SAO LOURENCO III,CAIXA,FAR,Concluído,300,300.0,0,0,24.000.000,24.000.000,13959986000173.0,SERTENGE SERVICOS TECNICOS ENG ESPECIALIZADA SA,"AVENIDA DR PAULO PETRIBU, 557",54730810.0,2018,"RESIDENCIAL SAO LOURENCO III, AVENIDA DR PAULO PETRIBU, 557, São Lourenço da Mata , PE 54730810",Centro Local,"Av. Dr. Paulo Petribu, 557 - Pixete, São Lourenço da Mata - PE, 54730-810, Brazil",-7.9804587,-35.0562529
826,30/09/2024,261370,São Lourenço da Mata ,PE,Nordeste,2012-10-31,39519719,CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA I,CAIXA,FAR,Concluído,288,288.0,0,0,18.114.302,"18.114.302,93",16365025000129.0,GRAFICO ENGENHARIA LTDA,"RUA SODALITA, S/N",54735285.0,2012,"CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA I, RUA SODALITA, S/N, São Lourenço da Mata , PE 54735285",Centro Local,"R. Sodalita - Rosina Labanca, São Lourenço da Mata - PE, 54735-285, Brazil",-7.9825398,-35.0398599
827,30/09/2024,261370,São Lourenço da Mata ,PE,Nordeste,2012-10-31,39523355,CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA II,CAIXA,FAR,Concluído,288,288.0,0,0,18.143.642,"18.143.641,05",16365025000129.0,GRAFICO ENGENHARIA LTDA,"RUA SODALITA, S/N",54735285.0,2012,"CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA II, RUA SODALITA, S/N, São Lourenço da Mata , PE 54735285",Centro Local,"R. Sodalita - Rosina Labanca, São Lourenço da Mata - PE, 54735-285, Brazil",-7.9825398,-35.0398599
828,30/09/2024,261390,Serra Talhada ,PE,Nordeste,2011-12-29,37275927,CONJUNTO HABITACIONAL POCO DA CRUZ 04,CAIXA,FAR,Concluído,500,500.0,0,0,23.007.636,"23.007.635,32",69891661000150.0,DUARTE CONSTRUCOES LTDA,SERRA TALHADA,,2011,"2M4F+6GC - Serra Talhada, State of Pernambuco, Brazil",Centro Sub-Regional,"2M4F+6GC - Serra Talhada, State of Pernambuco, Brazil",-7.994437499999999,-38.3262344
829,30/09/2024,261390,Serra Talhada ,PE,Nordeste,2011-12-29,36502380,CONJUNTO HABITACIONAL POCO DA CRUZ 03,CAIXA,FAR,Concluído,195,195.0,0,0,8.972.799,"8.972.799,24",69891661000150.0,DUARTE CONSTRUCOES LTDA,POCO DA CRUZ BR 232,,2011,"XMX6+W2C - Serra Talhada, State of Pernambuco, Brazil",Centro Sub-Regional,"XMX6+W2C - Serra Talhada, State of Pernambuco, Brazil",-8.0001875,-38.3399844
831,30/09/2024,261390,Serra Talhada ,PE,Nordeste,2010-10-21,31730925,LOTEAMENTO POCO DA CRUZ 02,CAIXA,FAR,Concluído,399,399.0,0,0,14.936.097,"14.936.097,06",69891661000150.0,DUARTE CONSTRUCOES LTDA,POCO DA CRUZ BR 232,,2010,"XMX6+W2C - Serra Talhada, State of Pernambuco, Brazil",Centro Sub-Regional,"XMX6+W2C - Serra Talhada, State of Pernambuco, Brazil",-8.0001875,-38.3399844
830,30/09/2024,261390,Serra Talhada ,PE,Nordeste,2010-10-21,31730707,LOTEAMENTO POCO DA CRUZ 01,CAIXA,FAR,Concluído,500,500.0,0,0,18.775.292,"18.775.291,69",69891661000150.0,DUARTE CONSTRUCOES LTDA,POCO DA CRUZ,,2010,"2M3H+PF Vila Bela, Serra Talhada - State of Pernambuco, Brazil",Centro Sub-Regional,"2M3H+PF - Vila Bela, Serra Talhada - PE, Brazil",-7.9956875,-38.3213125
832,30/09/2024,261420,Sirinhaém ,PE,Nordeste,2010-12-29,34715278,RESIDENCIAL SIRINHAEM,CAIXA,FAR,Concluído,280,280.0,0,0,12.052.414,"12.052.414,35",4157035000190.0,CONSTRUQUALI ENGENHARIA LTDA - EM RECUPERACAO JUDICIAL,SIRINHAEM,,2010,"RESIDENCIAL SIRINHAEM, SIRINHAEM, Sirinhaém , PE",Centro Local,"Res. Sirinhaém, Sirinhaém - PE, 55580-000, Brazil",-8.6248575,-35.0711623
833,30/09/2024,261450,Surubim ,PE,Nordeste,2010-12-22,34063001,RESIDENCIAL SURUBIM I,CAIXA,FAR,Concluído,128,128.0,0,0,5.326.099,"5.326.098,9",11561313000135.0,CONSTRUTORA SAINT ENTON LTDA,ZONA URBANA,,2010,"563J+99P - Surubim, State of Pernambuco, 55750-000, Brazil",Centro Sub-Regional,"563J+99P - Surubim, State of Pernambuco, 55750-000, Brazil",-7.8465375,-35.7690469
